star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Star,Teff,logg,Vtur,SimbadName,_RA,_DE
TIC 386899832,139.93386287958,-59.47771907726,139.93316110298892,-59.4780931655779,386899832.0,5.300239064919283e+18,5.300239064919283e+18,45749.0,2MASS J09194412-5928397,8595-02801-1,,HD  80883,tic_near,-80.2421103639532,0.0364659391343593,-83.82532614301934,0.0384096279740333,GaiaDR3,2023A&A...674A...1G,,,,,9.41,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.58,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.021,0.026,TIC,2019AJ....158..138S,6.63,0.047,TIC,2019AJ....158..138S,6.469,0.021,TIC,2019AJ....158..138S,7.825,0.006,8.3856840133667,0.0028184217279591,gaia_dr3,2023A&A...674A...1G,8.786712646484375,0.0028834946218809,7.755647659301758,0.0038236214205953,28.929126353732435,0.0300481021404266,GaiaDR3,2023A&A...674A...1G,34.559024810791016,0.0321121215820312,bj2021,2021AJ....161..147B,0,K0.5V,2006AJ....132..161G,1,5153.0,24.0,Pastel,2022A&A...663A...4S,4.517940971382607,0.0265403665997,calculated_from_M_and_R,Calculated Value,4.43,0.05,Pastel,2022A&A...663A...4S,-0.25,0.03,Pastel,2022A&A...663A...4S,-0.3675984976065332,0.0115622977228555,update_TIC,Calculated Value,0.8217375088136891,0.0133508164564322,calc_from_L_and_Teff,Calculated Value,0.8115953803062439,0.0420053899288177,gaia_dr3_flame,2023A&A...674A...1G,0,12.671436309814451,2.218771457672119,gaia_dr3_flame,2023A&A...674A...1G,,8.85512,18.397461,5.300239064908376e+18,8.079481,20.65325,5.300239064908213e+18,0,1,,,,,,,1,HD 80883,HD80883,5233,4.44,0.8,HD80883,139.93386,-59.47772
TIC 452501166,140.52528407197,-73.54334973589,140.52475416045132,-73.54384881527659,452501166.0,5.217826648313337e+18,5.217826648313337e+18,45940.0,2MASS J09220609-7332360,9208-00308-1,WDS J09221-7333A,HD  81639,tic_near,-33.728544509547014,0.0194896720349788,-112.1264075124534,0.0171237047761678,GaiaDR3,2023A&A...674A...1G,,,,,8.8,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.09,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.896,0.023,TIC,2019AJ....158..138S,6.552,0.047,TIC,2019AJ....158..138S,6.432,0.024,TIC,2019AJ....158..138S,7.482,0.006,7.952496528625488,0.0027641813564732,gaia_dr3,2023A&A...674A...1G,8.304594993591309,0.0029394291230133,7.427303314208984,0.0038073056479793,26.886927282005004,0.0151752550154924,GaiaDR3,2023A&A...674A...1G,37.179481506347656,0.0225944519042968,bj2021,2021AJ....161..147B,0,G7V,2006AJ....132..161G,1,5570.0,26.0,Pastel,2022A&A...663A...4S,4.52107132216072,0.0220690437010179,calculated_from_M_and_R,Calculated Value,4.44,0.05,Pastel,2022A&A...663A...4S,-0.15,0.03,Pastel,2022A&A...663A...4S,-0.1551190086269147,0.0100580196231087,update_TIC,Calculated Value,0.8982200604622042,0.0133604244011808,calc_from_L_and_Teff,Calculated Value,0.976718008518219,0.0402387380599975,gaia_dr3_flame,2023A&A...674A...1G,0,1.1919865608215332,1.0354787334799769,gaia_dr3_flame,2023A&A...674A...1G,,6.658981,11.157142,5.217826648313338e+18,5.393213,19.025076,5.217826545235517e+18,1,1,A,6.7,3.69,,,,0,,HD81639,5522,4.4,0.79,HD81639,140.52529,-73.54335
TIC 296725012,141.78866125147,-16.66198022558,141.78781589049723,-16.662207732868723,296725012.0,5.682298911508842e+18,5.682298911508842e+18,46360.0,2MASS J09270930-1639429,6029-00428-1,,HD  81767,tic_near,-182.17652679427488,0.0137099921703338,-50.9691774850884,0.0103536797687411,GaiaDR3,2023A&A...674A...1G,,,,,10.41,,Simbad,,9.47,,Simbad,,,,,,,,,,7.771,0.023,TIC,2019AJ....158..138S,7.326,0.055,TIC,2019AJ....158..138S,7.209,0.024,TIC,2019AJ....158..138S,8.595,0.006,9.190814971923828,0.002758673478795,gaia_dr3,2023A&A...674A...1G,9.68433666229248,0.0028309019824736,8.538602828979492,0.0037918051075088,23.10268175437749,0.0153068080544471,GaiaDR3,2023A&A...674A...1G,43.23041915893555,0.0242214202880859,bj2021,2021AJ....161..147B,0,K2(III),1988MSS...C04....0H,1,4969.0,44.0,Pastel,2022A&A...663A...4S,4.568510242548818,0.0297171108748992,calculated_from_M_and_R,Calculated Value,4.48,0.08,Pastel,2022A&A...663A...4S,0.18,0.05,Pastel,2022A&A...663A...4S,-0.4841262134079201,0.0118124858676208,update_TIC,Calculated Value,0.772772296857943,0.0172552785574421,calc_from_L_and_Teff,Calculated Value,0.8063910603523254,0.0418064892292022,gaia_dr3_flame,2023A&A...674A...1G,0,7.047375679016113,2.903118848800659,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD81767,4978,4.46,0.68,HD81767,141.78866,-16.66198
TIC 24972344,142.6170316782,-32.10340367324,142.61667889188556,-32.102006288521814,24972344.0,5.630532113072532e+18,5.630532113072532e+18,46626.0,2MASS J09302809-3206126,7158-02315-1,WDS J09305-3206A,HD  82342,tic_near,-67.17767187303566,0.0133193638175725,314.40988050985624,0.0176813472062349,GaiaDR3,2023A&A...674A...1G,10.098,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.311,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.319,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.724,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.188,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.492,0.027,TIC,2019AJ....158..138S,5.975,0.021,TIC,2019AJ....158..138S,5.809,0.02,TIC,2019AJ....158..138S,7.367,0.006,8.002314567565918,0.0027587938683345,gaia_dr3,2023A&A...674A...1G,8.539155006408691,0.0028087613600749,7.30592679977417,0.0038020507659755,50.9426573151017,0.0189431309700012,GaiaDR3,2023A&A...674A...1G,19.622461318969727,0.0060319900512695,bj2021,2021AJ....161..147B,0,K3.5V,2006AJ....132..161G,1,4686.0,56.0,Pastel,2022A&A...663A...4S,4.572897818612765,0.0391216015107245,calculated_from_M_and_R,Calculated Value,4.58,0.04,Pastel,2022A&A...663A...4S,-0.5,0.03,Pastel,2022A&A...663A...4S,-0.6370660300865008,0.022893637261093,update_TIC,Calculated Value,0.7286434433376423,0.0259254041718416,calc_from_L_and_Teff,Calculated Value,0.7242029905319214,0.0400000214576721,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,7.572853,20.069983,5.630532117371414e+18,7.572853,20.069983,5.630532117371414e+18,1,1,A,10.9,3.810000000000001,5.630532014287527e+18,10.9306,4.0133,0,,HD82342,4820,4.41,0.3,HD82342,142.61703,-32.1034
TIC 78189262,142.74700044486,-47.38417988545,142.7494369368878,-47.38593956668337,78189262.0,5.410453732524556e+18,5.410453732524556e+18,46677.0,2MASS J09305925-4723027,8171-00095-1,,HD  82516,tic_near,371.1936391355002,0.0185401272028684,-395.8679262408449,0.0161814950406551,GaiaDR3,2023A&A...674A...1G,,,,,9.4,,Simbad,,8.49,,Simbad,,,,,,,,,,6.922,0.027,TIC,2019AJ....158..138S,6.539,0.046,TIC,2019AJ....158..138S,6.386,0.027,TIC,2019AJ....158..138S,7.696,0.006,8.261800765991211,0.0027585903119991,gaia_dr3,2023A&A...674A...1G,8.71403980255127,0.0028061817507061,7.6432061195373535,0.0037857432579139,31.833834547591326,0.017036797478795,GaiaDR3,2023A&A...674A...1G,31.402803421020508,0.0190792083740234,bj2021,2021AJ....161..147B,0,K2V,2006AJ....132..161G,1,5084.0,21.0,Pastel,2022A&A...663A...4S,4.5467141263659805,0.052189940481298,calculated_from_M_and_R,Calculated Value,4.49,0.06,Pastel,2022A&A...663A...4S,0.03,0.03,Pastel,2022A&A...663A...4S,-0.3997106955064987,0.0106633938460241,update_TIC,Calculated Value,0.8135536789415149,0.0120385228256503,calc_from_L_and_Teff,Calculated Value,0.85,0.099,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD82516,5104,4.46,0.71,HD82516,142.74701,-47.38418
TIC 405485269,143.71139678687,-12.12954536131,143.71140366156337,-12.130321804504163,405485269.0,5.691782130578685e+18,5.691782130578685e+18,47007.0,2MASS J09345074-1207462,5469-01000-1,,HD  82943,tic_near,1.4404310710597343,0.0269732736051082,-174.3300306825531,0.0308901853859424,GaiaDR3,2023A&A...674A...1G,,,,,7.17,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.53,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.509,0.018,TIC,2019AJ....158..138S,5.245,0.033,TIC,2019AJ....158..138S,5.105,0.018,TIC,2019AJ....158..138S,5.984,0.006,6.402245044708252,0.0027644176283104,gaia_dr3,2023A&A...674A...1G,6.70060396194458,0.0028760444276958,5.935739994049072,0.0038667689650254,36.11583685790714,0.0263849906623363,GaiaDR3,2023A&A...674A...1G,27.66900634765625,0.0208034515380859,bj2021,2021AJ....161..147B,0,F9VFe+0.5,2006AJ....132..161G,1,5981.0,10.0,Pastel,2022A&A...663A...4S,4.312663054397162,0.0213207191020569,calculated_from_M_and_R,Calculated Value,4.41,0.02,Pastel,2022A&A...663A...4S,0.26,0.01,Pastel,2022A&A...663A...4S,0.1965308686350751,0.0125318880673494,update_TIC,Calculated Value,1.1678053871290115,0.0172955577582326,calc_from_L_and_Teff,Calculated Value,1.0217305421829224,0.0400007069110869,gaia_dr3_flame,2023A&A...674A...1G,0,7.831118583679199,0.9378244876861572,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 82943,HD82943,5989,4.43,1.1,HD82943,143.7114,-12.12955
TIC 11613065,20.53172410357,-26.89309949478,20.531432775342733,-26.89409901678174,11613065.0,5.0365530524562e+18,5.0365530524562e+18,6390.0,2MASS J01220762-2653348,6427-02441-1,WDS J01221-2654A,HD   8326,tic_near,-58.3202274986516,0.0257066860795021,-224.94334204079024,0.0151057979092001,GaiaDR3,2023A&A...674A...1G,,,,,9.75,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.76,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.052,0.026,TIC,2019AJ....158..138S,6.587,0.044,TIC,2019AJ....158..138S,6.504,0.02,TIC,2019AJ....158..138S,7.881,0.006,8.482131004333496,0.0027696493909808,gaia_dr3,2023A&A...674A...1G,8.982284545898438,0.002974780749129,7.8254899978637695,0.003845800816738,32.56471150776688,0.021952386945486,GaiaDR3,2023A&A...674A...1G,30.689268112182617,0.0191431045532208,bj2021,2021AJ....161..147B,0,K2V,1982MSS...C03....0H,1,4960.0,30.0,Pastel,2022A&A...663A...4S,4.556195371754602,0.0290055851867789,calculated_from_M_and_R,Calculated Value,4.44,0.06,Pastel,2022A&A...663A...4S,0.06,0.03,Pastel,2022A&A...663A...4S,-0.4915720127187591,0.0151639126093737,update_TIC,Calculated Value,0.7689591791156164,0.0163323234369376,calc_from_L_and_Teff,Calculated Value,0.7761297225952148,0.0400000214576721,gaia_dr3_flame,2023A&A...674A...1G,0,12.074734687805176,1.7820987701416016,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,56.9,6.640000000000001,5.036552983736723e+18,56.8812,5.6986,1,HD 8326,HD8326,4971,4.48,0.81,HD8326,20.53172,-26.8931
TIC 32820141,144.29928172258,-43.27220350534,144.29941443366025,-43.27273758349013,32820141.0,5.424836719001215e+18,5.424836719001215e+18,47202.0,2MASS J09371182-4316198,7704-00039-1,,HD  83443,tic_near,21.80466536131056,0.0155567107722163,-120.09398444735346,0.0184381585568189,GaiaDR3,2023A&A...674A...1G,,,,,9.03,,Simbad,,8.24,,Simbad,,,,,,,,,,6.876,0.023,TIC,2019AJ....158..138S,6.585,0.034,TIC,2019AJ....158..138S,6.444,0.02,TIC,2019AJ....158..138S,7.535,0.006,8.037540435791016,0.0027604749672526,gaia_dr3,2023A&A...674A...1G,8.422457695007324,0.0028251132409987,7.485124111175537,0.0037946971837623,24.4793851019632,0.0159437116235494,GaiaDR3,2023A&A...674A...1G,40.82855987548828,0.0255870819091761,bj2021,2021AJ....161..147B,0,K0/1V+G(III),1978MSS...C02....0H,1,5447.0,15.0,Pastel,2022A&A...663A...4S,4.418987732207532,0.0545472900661956,calculated_from_M_and_R,Calculated Value,4.38,0.03,Pastel,2022A&A...663A...4S,0.34,0.02,Pastel,2022A&A...663A...4S,-0.1038722882088484,0.0095751983974302,update_TIC,Calculated Value,0.9963266571094052,0.0122778508594817,calc_from_L_and_Teff,Calculated Value,0.95,0.117,TIC,2019AJ....158..138S,0,,,,,,6.609983,19.848209,5.424836719001837e+18,6.609983,19.848209,5.424836719001837e+18,0,0,,,,,,,1,HD 83443,HD83443,5511,4.43,0.93,HD83443,144.29928,-43.2722
TIC 280495780,144.36940786526,-49.9909334098,144.3691799581207,-49.98993881234755,280495780.0,5.409121433672765e+18,5.409121433672765e+18,47225.0,2MASS J09372866-4959273,8176-01544-1,WDS J09375-5000A,HD  83529,tic_near,-32.92596062251259,0.0146093470975756,223.91555927943529,0.0144973248243331,GaiaDR3,2023A&A...674A...1G,,,,,7.69,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,7.04,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,5.851,0.017,TIC,2019AJ....158..138S,5.554,0.024,TIC,2019AJ....158..138S,5.451,0.023,TIC,2019AJ....158..138S,6.416,0.006,6.836350917816162,0.0027606935469827,gaia_dr3,2023A&A...674A...1G,7.12959623336792,0.0028218903845438,6.368227958679199,0.0038105636644657,29.85560652834451,0.0149566968902945,GaiaDR3,2023A&A...674A...1G,33.48456573486328,0.0177745819091796,bj2021,2021AJ....161..147B,0,G3V,1978MSS...C02....0H,1,5911.0,18.0,Pastel,2022A&A...663A...4S,4.3031260359935,0.0216819674471252,calculated_from_M_and_R,Calculated Value,4.33,0.04,Pastel,2022A&A...663A...4S,-0.23,0.02,Pastel,2022A&A...663A...4S,0.1903104367828934,0.0126160259125644,update_TIC,Calculated Value,1.1870962813559225,0.0186966803247574,calc_from_L_and_Teff,Calculated Value,1.032833456993103,0.0400044322013856,gaia_dr3_flame,2023A&A...674A...1G,0,7.405465602874756,0.9083001613616944,gaia_dr3_flame,2023A&A...674A...1G,,3.562356,11.50445,5.409121433672765e+18,3.562356,11.50445,5.409121433672765e+18,1,1,A,3.6,6.51,,,,0,,HD83529,5902,4.35,1.11,HD83529,144.36941,-49.99093
TIC 32550429,20.76099496818,-12.96606819324,20.76310123464915,-12.966182074120391,32550429.0,2.4563614480683674e+18,2.4563614480686275e+18,6456.0,2MASS J01230259-1257577,5276-01431-1,WDS J01230-1258A,HD   8389,tic_near,461.9002724088084,0.0315669812262058,-25.69580497472421,0.0152253387495875,GaiaDR3,2023A&A...674A...1G,,,,,8.74,,Simbad,,7.84,,Simbad,,,,,,,,,,6.395,0.021,TIC,2019AJ....158..138S,6.024,0.033,TIC,2019AJ....158..138S,5.918,0.017,TIC,2019AJ....158..138S,7.084,0.006,7.626797676086426,0.0027628761815307,gaia_dr3,2023A&A...674A...1G,8.057075500488281,0.0028927522660601,7.037814140319824,0.0037969614811049,33.27287371941166,0.0275690574198961,GaiaDR3,2023A&A...674A...1G,30.025297164916992,0.0246257781982404,bj2021,2021AJ....161..147B,0,K0VCN+2,2006AJ....132..161G,1,5284.0,19.0,Pastel,2022A&A...663A...4S,4.428750014934627,0.0519894293807973,calculated_from_M_and_R,Calculated Value,4.43,0.03,Pastel,2022A&A...663A...4S,0.44,0.03,Pastel,2022A&A...663A...4S,-0.1947464349024495,0.0094031623607568,update_TIC,Calculated Value,0.9535727009341092,0.0123933539662531,calc_from_L_and_Teff,Calculated Value,0.89,0.104,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,40.6,2.5699999999999994,2.4563616542259195e+18,41.848,4.0966,0,,HD8389A,5283,4.37,1.06,HD8389A,20.76099,-12.96607
TIC 32550957,20.75363949944,-16.48746161422,20.75300188362068,-16.488243384163805,32550957.0,2.451580320537912e+18,2.451580320537912e+18,6455.0,2MASS J01230088-1629146,5852-01830-1,,HD   8406,tic_near,-137.85109641501765,0.0297458879649639,-175.95037039361276,0.0153016317635774,GaiaDR3,2023A&A...674A...1G,,,,,8.58,,Simbad,,7.93,,Simbad,,,,,,,,,,6.741,0.02,TIC,2019AJ....158..138S,6.502,0.034,TIC,2019AJ....158..138S,6.375,0.024,TIC,2019AJ....158..138S,7.324,0.006,7.772665977478027,0.0027602505537926,gaia_dr3,2023A&A...674A...1G,8.094934463500977,0.0028045564754239,7.276144981384277,0.0037900039261598,26.53957031602729,0.0255253538489341,GaiaDR3,2023A&A...674A...1G,37.63087463378906,0.0414905548095703,bj2021,2021AJ....161..147B,0,G3V,2006AJ....132..161G,1,5781.0,27.0,Pastel,2022A&A...663A...4S,4.528705920591957,0.0549484931150087,calculated_from_M_and_R,Calculated Value,4.51,0.04,Pastel,2022A&A...663A...4S,-0.09,0.02,Pastel,2022A&A...663A...4S,-0.0793315337122709,0.0109949554429078,update_TIC,Calculated Value,0.9098733382978704,0.0143139182720087,calc_from_L_and_Teff,Calculated Value,1.02,0.125,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD8406,5726,4.5,0.87,HD8406,20.75364,-16.48746
TIC 45045365,147.20872062851,-37.30965050522,147.2080989896668,-37.30971584634868,45045365.0,5.433212283180626e+18,5.433212283180626e+18,48141.0,2MASS J09485011-3718348,7180-00162-1,,HD  85119,tic_near,-111.19119524722493,0.0102199167013168,-14.520405219547136,0.0120573388412594,GaiaDR3,2023A&A...674A...1G,,,,,9.6,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.84,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.508,0.026,TIC,2019AJ....158..138S,7.164,0.029,TIC,2019AJ....158..138S,7.086,0.021,TIC,2019AJ....158..138S,8.173,0.006,8.665518760681152,0.0027693344494723,gaia_dr3,2023A&A...674A...1G,9.038703918457031,0.0029495195965833,8.119754791259766,0.0038400223755118,22.44452702051888,0.0140551775693893,GaiaDR3,2023A&A...674A...1G,44.52387237548828,0.0261440277099609,bj2021,2021AJ....161..147B,0,G8V,1982MSS...C03....0H,1,5454.0,24.0,Pastel,2022A&A...663A...4S,4.5898671992591735,0.0229271414493661,calculated_from_M_and_R,Calculated Value,4.54,0.05,Pastel,2022A&A...663A...4S,-0.16,0.03,Pastel,2022A&A...663A...4S,-0.2801185286313317,0.0108103225902057,update_TIC,Calculated Value,0.8112656976700873,0.0123662685860244,calc_from_L_and_Teff,Calculated Value,0.9335246682167052,0.0402342081069946,gaia_dr3_flame,2023A&A...674A...1G,0,0.4508146941661834,0.7758652195334435,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD85119,5425,4.52,0.93,HD85119,147.20872,-37.30965
TIC 446137194,147.51040383595,-49.7902660077,147.5105715090425,-49.79053368319249,446137194.0,5.406324138654974e+18,5.406324138654974e+18,48235.0,2MASS J09500249-4947250,8189-01278-1,,HD  85390,tic_near,24.522848316079703,0.017096759751439,-60.128231767290686,0.0143434181809425,GaiaDR3,2023A&A...674A...1G,,,,,9.4,,Simbad,,8.55,,Simbad,,,,,,,,,,7.012,0.024,TIC,2019AJ....158..138S,6.612,0.033,TIC,2019AJ....158..138S,6.491,0.023,TIC,2019AJ....158..138S,7.761,0.006,8.304543495178223,0.0027584778190876,gaia_dr3,2023A&A...674A...1G,8.733869552612305,0.0028220167872792,7.706925868988037,0.0037934088783258,29.82725300587473,0.0153072876855731,GaiaDR3,2023A&A...674A...1G,33.513916015625,0.0175495147705078,bj2021,2021AJ....161..147B,0,K1.5V,2006AJ....132..161G,1,5169.0,22.0,Pastel,2022A&A...663A...4S,4.521229419419836,0.0252101049394504,calculated_from_M_and_R,Calculated Value,4.45,0.07,Pastel,2022A&A...663A...4S,-0.05,0.03,Pastel,2022A&A...663A...4S,-0.3657955598435966,0.011050315775144,update_TIC,Calculated Value,0.8183551137509589,0.0125267688052138,calc_from_L_and_Teff,Calculated Value,0.8110458254814148,0.0400000214576721,gaia_dr3_flame,2023A&A...674A...1G,0,12.233575820922852,1.570415496826172,gaia_dr3_flame,2023A&A...674A...1G,,8.459667,19.057917,5.406324138656111e+18,6.980518,20.345633,5.406324207375275e+18,0,0,,,,,,,1,HD 85390,HD85390,5186,4.41,0.75,HD85390,147.5104,-49.79027
TIC 35055332,147.77938346316,-43.5027838735,147.782210929189,-43.50488163509864,35055332.0,5.412947081287926e+18,5.412947081295025e+18,48331.0,2MASS J09510700-4330097,7706-01752-1,,HD  85512,tic_near,461.602651657524,0.0154247609898447,-471.8796742378824,0.0191624108701944,GaiaDR3,2023A&A...674A...1G,9.963,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.83,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.651,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.934,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.319,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.451,0.018,TIC,2019AJ....158..138S,4.998,0.026,TIC,2019AJ....158..138S,4.717,0.021,TIC,2019AJ....158..138S,6.466,0.006,7.196407794952393,0.0027593326722465,gaia_dr3,2023A&A...674A...1G,7.863672256469727,0.0028143260646574,6.405837535858154,0.0038003455915124,88.67366322546205,0.0172500293701887,GaiaDR3,2023A&A...674A...1G,11.276573181152344,0.0022106170654305,bj2021,2021AJ....161..147B,0,K6Vk:,2006AJ....132..161G,1,4425.0,23.0,Pastel,2022A&A...663A...4S,4.593409395283287,0.0563745454809196,calculated_from_M_and_R,Calculated Value,4.52,0.06,Pastel,2022A&A...663A...4S,-0.24,0.04,Pastel,2022A&A...663A...4S,-0.7781448667933483,0.0191680522649067,update_TIC,Calculated Value,0.6946302007125578,0.0169447660176433,calc_from_L_and_Teff,Calculated Value,0.69,0.083,TIC,2019AJ....158..138S,0,,,,,,4.34431,16.930391,5.412947081295022e+18,4.34431,16.930391,5.412947081295022e+18,0,0,,,,,,,1,HD 85512,HD85512,4715,4.39,0.23,HD85512,147.77938,-43.50278
TIC 101418130,148.92714501905,-18.10740550407,148.9256197878873,-18.10692336206624,101418130.0,5.672053902679434e+18,5.672053902679434e+18,48680.0,2MASS J09554254-1806267,6049-01037-1,,HD  86065,tic_near,-326.18415732906664,0.0169086474925279,108.79751362434928,0.0170600581914186,GaiaDR3,2023A&A...674A...1G,,,,,10.31,0.04,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,9.34,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.65,0.027,TIC,2019AJ....158..138S,7.183,0.042,TIC,2019AJ....158..138S,7.086,0.018,TIC,2019AJ....158..138S,8.474,0.006,9.068378448486328,0.0027610741759438,gaia_dr3,2023A&A...674A...1G,9.557228088378906,0.0028464334966556,8.417740821838379,0.0038023366433608,24.688907016698487,0.0145561909303069,GaiaDR3,2023A&A...674A...1G,40.467262268066406,0.0232257843017578,bj2021,2021AJ....161..147B,0,K2.5V,2006AJ....132..161G,1,4944.0,33.0,Pastel,2022A&A...663A...4S,4.565593411899135,0.0519456327066609,calculated_from_M_and_R,Calculated Value,4.5,0.07,Pastel,2022A&A...663A...4S,0.02,0.03,Pastel,2022A&A...663A...4S,-0.4880322070801408,0.0114332468945528,update_TIC,Calculated Value,0.7771048458689289,0.0145688905272609,calc_from_L_and_Teff,Calculated Value,0.81,0.092,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,1,HD 86065,HD86065,5026,4.5,0.91,HD86065,148.92715,-18.10741
TIC 469246367,148.64607861563,-58.72981117067,148.6428709737513,-58.72784177035047,469246367.0,5.257641819811552e+18,5.257641819811552e+18,48594.0,2MASS J09543507-5843473,8610-02212-1,,HD  86140,tic_near,-374.6147903611238,0.0166127700358629,443.2944968362176,0.0138463545590639,GaiaDR3,2023A&A...674A...1G,,,,,9.98,,Simbad,,9.02,,Simbad,,,,,,,,,,7.25,0.034,TIC,2019AJ....158..138S,6.741,0.046,TIC,2019AJ....158..138S,6.659,0.024,TIC,2019AJ....158..138S,8.106,0.006,8.713521003723145,0.0027602000483298,gaia_dr3,2023A&A...674A...1G,9.21947193145752,0.002845932763345,8.049022674560547,0.0037953001279303,33.210557838633385,0.0133436191827058,GaiaDR3,2023A&A...674A...1G,30.101621627807617,0.0113992691040039,bj2021,2021AJ....161..147B,0,K2.5Vk:,2006AJ....132..161G,1,4852.0,30.0,Pastel,2022A&A...663A...4S,4.607347254833553,0.0288352555273616,calculated_from_M_and_R,Calculated Value,4.54,0.06,Pastel,2022A&A...663A...4S,-0.27,0.03,Pastel,2022A&A...663A...4S,-0.5948514909606386,0.0134799409970421,update_TIC,Calculated Value,0.7134857686061901,0.0141581396728242,calc_from_L_and_Teff,Calculated Value,0.7517098784446716,0.0400125980377197,gaia_dr3_flame,2023A&A...674A...1G,0,11.225104331970217,2.319286346435547,gaia_dr3_flame,2023A&A...674A...1G,,4.011567,13.903642,5.257641712416939e+18,4.011567,13.903642,5.257641712416939e+18,0,0,,,,,,,0,,HD86140,4903,4.55,0.31,HD86140,148.64608,-58.72981
