star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Simbad,RAJ2000,DEJ2000
TIC 75673519,260.14296219002,-19.33374844173,260.14231640956194,-19.33438492739363,75673519.0,4.122343906051101e+18,4.122343906051101e+18,84856.0,2MASS J17203432-1920013,6242-00339-1,WDS J17206-1920A,HD 156846,tic_near,-137.0760578647058,0.0289701465517282,-143.37762307815782,0.0187135431915521,GaiaDR3,2023A&A...674A...1G,7.2,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.1,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.52,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,5.47,0.029,TIC,2019AJ....158..138S,5.267,0.029,TIC,2019AJ....158..138S,5.149,0.017,TIC,2019AJ....158..138S,5.971,0.006,6.375739574432373,0.0027634166277431,gaia_dr3,2023A&A...674A...1G,6.656628608703613,0.0028757503530253,5.925720691680908,0.004200701882537,20.96835127315822,0.0228901989758014,GaiaDR3,2023A&A...674A...1G,47.60200881958008,0.0480937957763671,bj2021,2021AJ....161..147B,0,G1V,1988MSS...C04....0H,1,6072.0,26.0,Pastel,2022A&A...663A...4S,3.9450616165416217,0.0210154957169126,calculated_from_M_and_R,Calculated Value,4.02,0.04,Pastel,2022A&A...663A...4S,0.18,0.02,Pastel,2022A&A...663A...4S,0.67673015338822,0.0138590295332784,update_TIC,Calculated Value,1.9694918852698435,0.0356650919254981,calc_from_L_and_Teff,Calculated Value,1.24652898311615,0.0400032401084899,gaia_dr3_flame,2023A&A...674A...1G,0,4.6771111488342285,0.5163185596466064,gaia_dr3_flame,2023A&A...674A...1G,,5.351088,12.212187,4.1223439060151485e+18,5.351088,12.212187,4.1223439060151485e+18,1,1,A,1.3,0.0,,,,1,HD 156846,HD 156846,5998,4.01,0.15,-5.08,6.6,4.3,4.7,-69.0,249,Simbad,17 20 34.3,-19 20 01
TIC 270258076,262.56845017712,47.40219460042,262.5695648704873,47.40253750763903,270258076.0,1.3622950829101312e+18,1.3622950829101312e+18,85653.0,2MASS J17301639+4724078,3513-01056-1,WDS J17303+4724A,HD 159062,tic_near,169.81412524442587,0.0192241352051496,77.13286379968716,0.0210729353129863,GaiaDR3,2023A&A...674A...1G,,,,,7.962,0.022,TIC tycho2b3,2019AJ....158..138S,7.23,0.023,TIC sirful,2019AJ....158..138S,6.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.804,0.018,TIC,2019AJ....158..138S,5.466,0.023,TIC,2019AJ....158..138S,5.392,0.021,TIC,2019AJ....158..138S,6.527,0.006,7.028694152832031,0.0027605262661225,gaia_dr3,2023A&A...674A...1G,7.402036190032959,0.0028338271809075,6.479570388793945,0.0038337065265552,46.18555653960713,0.0147200878709554,GaiaDR3,2023A&A...674A...1G,21.641244888305664,0.0072975158691406,bj2021,2021AJ....161..147B,0,G9V_Fe-0.8,2003AJ....126.2048G,1,5393.0,21.0,Pastel,2022A&A...663A...4S,4.525585835964099,0.0224467029044952,calculated_from_M_and_R,Calculated Value,4.5,0.03,Pastel,2022A&A...663A...4S,-0.41,0.02,Pastel,2022A&A...663A...4S,-0.2457541009825442,0.0091557337715428,update_TIC,Calculated Value,0.8632066030037363,0.0113130176748003,calc_from_L_and_Teff,Calculated Value,0.9114812016487122,0.0406027436256408,gaia_dr3_flame,2023A&A...674A...1G,0,3.4258627891540527,1.5445556044578552,gaia_dr3_flame,2023A&A...674A...1G,,2.640231,16.745029,1.36229508291074e+18,2.640231,16.745029,1.36229508291074e+18,1,1,A,2.7,10.0,,,,0,,HD 159062,5350,4.54,0.17,-4.98,2.6,0.7,2.3,-83.0,347,Simbad,17 30 16.4,+47 24 08
TIC 270362674,263.58065567833,46.94479634395,263.58027197947155,46.94613796645856,270362674.0,1.3620344299351214e+18,1.3620344299351214e+18,85977.0,2MASS J17341941+4656406,3513-00842-1,WDS J17343+4657A,HD 159813,tic_near,-56.50476712988076,0.0476215705275535,300.7972306378508,0.0625693872570991,GaiaDR3,2023A&A...674A...1G,,,,,9.83,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,8.9,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,8.82,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,6.752,0.023,TIC,2019AJ....158..138S,6.266,0.021,TIC,2019AJ....158..138S,6.13,0.023,TIC,2019AJ....158..138S,7.76,0.006,8.418621063232422,0.0027709408506798,gaia_dr3,2023A&A...674A...1G,8.864222526550293,0.0029648818460625,7.627726078033447,0.0039130541131189,30.55387362782089,0.0458245016634464,GaiaDR3,2023A&A...674A...1G,32.71379089355469,0.0476436614990234,bj2021,2021AJ....161..147B,0,K3V,1998PASP..110..268L,1,4911.0,50.0,Pastel,2022A&A...663A...4S,4.342044772595618,,calculated_from_M_and_R,Calculated Value,4.37,0.1,Pastel,2022A&A...663A...4S,0.33,0.05,Pastel,2022A&A...663A...4S,-0.274858093005946,,update_TIC,Calculated Value,1.0066621277862549,,calc_from_L_and_Teff,Calculated Value,0.8123526573181152,0.0400000214576721,gaia_dr3_flame,2023A&A...674A...1G,0,11.260305404663086,1.865375518798828,gaia_dr3_flame,2023A&A...674A...1G,,,,,0.732918,,1.3620344299340155e+18,1,1,A,0.9,3.0600000000000005,,,,0,,HIP 85977,4911,4.37,0.19,-5.33,2.8,2.1,1.7,-96.2,173,Simbad,17 34 19.4,+46 56 41
TIC 219792161,264.98205969597,65.00163618441,264.98183000127415,65.00211100930424,219792161.0,1.4409646244812303e+18,1.4409646244812303e+18,86456.0,2MASS J17395569+6500057,4207-00164-1,,V* MS Dra,tic_near,-21.716394953819385,0.0188110154122114,106.89118691620624,0.0243366211652755,GaiaDR3,2023A&A...674A...1G,,,,,9.33,,Simbad,,8.4,,Simbad,,,,,,,,,,6.767,0.032,TIC,2019AJ....158..138S,6.302,0.02,TIC,2019AJ....158..138S,6.19,0.015,TIC,2019AJ....158..138S,7.546,0.006,8.12446117401123,0.0027979927695349,gaia_dr3,2023A&A...674A...1G,8.59557056427002,0.0034462545004243,7.489811420440674,0.0040514333159987,36.67793685519853,0.0163911171257495,GaiaDR3,2023A&A...674A...1G,27.25318145751953,0.013946533203125,bj2021,2021AJ....161..147B,0,K0V,,1,5011.0,50.0,Pastel,2022A&A...663A...4S,4.547786847948772,0.029980550585714,calculated_from_M_and_R,Calculated Value,4.5,0.1,Pastel,2022A&A...663A...4S,0.12,0.05,Pastel,2022A&A...663A...4S,-0.461752929786242,0.0101470805955289,update_TIC,Calculated Value,0.7796997131863107,0.0180298026874785,calc_from_L_and_Teff,Calculated Value,0.782661497592926,0.0401119887828826,gaia_dr3_flame,2023A&A...674A...1G,0,12.468955993652344,1.6125507354736328,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 161284,5011,4.5,0.54,-4.48,3.0,2.4,1.8,-7.0,265,Simbad,17 39 55.7,+65 00 06
TIC 441804568,265.48486957914,72.14884270796,265.4848727514217,72.14766082787942,441804568.0,1.6512686602026473e+18,1.6512686602031606e+18,86614.0,2MASS J17415635+7208561,4436-01425-1,WDS J17419+7209A,* psi01 Dra A,tic_near,88.25358710131141,0.8279812932014465,-271.79146704056853,0.7882568836212158,GaiaDR3,2023A&A...674A...1G,,,,,4.98,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,4.55,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,4.3,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,3.803,0.264,TIC,2019AJ....158..138S,3.648,0.248,TIC,2019AJ....158..138S,3.502,0.362,TIC,2019AJ....158..138S,4.124,0.008,4.444495677947998,0.0035362854233969,gaia_dr3,2023A&A...674A...1G,4.682794570922852,0.0032091265930555,4.074497699737549,0.0041810708814302,43.94996607865284,0.862459659576416,GaiaDR3,2023A&A...674A...1G,22.790996551513672,0.4719219207763689,bj2021,2021AJ....161..147B,0,F5IV-V,2001AJ....121.2148G,1,6410.0,82.0,Pastel,2022A&A...663A...4S,3.976658442991787,0.0297390897263735,calculated_from_M_and_R,Calculated Value,4.0,0.05,Pastel,2022A&A...663A...4S,0.01,0.03,Pastel,2022A&A...663A...4S,0.8075875761471695,0.0153219295891783,gaia_dr3_flame,2023A&A...674A...1G,2.054614618982812,0.0638507268472288,calc_from_L_and_Teff,Calculated Value,1.4589874744415283,0.0419319868087768,gaia_dr3_flame,2023A&A...674A...1G,0,2.3691272735595703,0.3244345188140869,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,29.6,0.9900000000000002,,,,0,,HD 162003,6411,3.95,0.14,-5.12,14.9,9.6,10.2,-3.8,252,Simbad,17 41 56.4,+72 08 56
TIC 441804565,265.49210065952,72.15689906753,265.49259095531403,72.15567296217928,441804565.0,1.651268763281886e+18,1.6512687632823972e+18,86620.0,2MASS J17415811+7209251,4436-01424-1,WDS J17419+7209B,* psi01 Dra B,tic_near,34.06695878392607,0.0748606026172638,-276.4376319981536,0.082945704460144,GaiaDR3,2023A&A...674A...1G,,,,,6.04,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,5.53,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,5.2,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.001,0.25,TIC,2019AJ....158..138S,4.59,0.036,TIC,2019AJ....158..138S,4.527,0.023,TIC,2019AJ....158..138S,5.286,0.006,5.656994342803955,0.0028976140632251,gaia_dr3,2023A&A...674A...1G,5.911087512969971,0.0034678626015598,5.221979141235352,0.0042138465608985,44.0496211798809,0.0514857433736324,GaiaDR3,2023A&A...674A...1G,22.68944931030273,0.02764892578125,bj2021,2021AJ....161..147B,0,F8V,2001AJ....121.2148G,1,6202.0,24.0,Pastel,2022A&A...663A...4S,4.300543624386631,0.0227647908721932,calculated_from_M_and_R,Calculated Value,4.25,0.06,Pastel,2022A&A...663A...4S,0.02,0.03,Pastel,2022A&A...663A...4S,0.3169843138296309,0.0154379133475307,update_TIC,Calculated Value,1.2476169831750794,0.0241856966023632,calc_from_L_and_Teff,Calculated Value,1.1340665817260742,0.0400060415267944,gaia_dr3_flame,2023A&A...674A...1G,0,4.077402114868164,0.6863373517990112,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,B,29.6,-0.9900000000000002,,,,1,psi1 Dra B,HD 162004,6223,4.12,0.14,-5.07,10.8,7.3,7.1,-9.2,250,Simbad,17 41 58.1,+72 09 25
TIC 363766517,265.81529975585,21.60930074178,265.8145945335091,21.60639741947181,363766517.0,4.556066746008265e+18,4.556066746008265e+18,86722.0,2MASS J17431564+2136333,1563-03551-1,WDS J17433+2137A,HD 161198,tic_near,-151.42791578789573,0.1929413080215454,-631.5121927567685,0.4524655938148498,GaiaDR3,2023A&A...674A...1G,,,,,8.27,,Simbad,,7.51,0.03,TIC hipvmag,2019AJ....158..138S,7.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.009,0.018,TIC,2019AJ....158..138S,5.654,0.018,TIC,2019AJ....158..138S,5.545,0.016,TIC,2019AJ....158..138S,6.773,0.006,7.29704475402832,0.0027569303266987,gaia_dr3,2023A&A...674A...1G,7.691493988037109,0.0027972760188857,6.720071315765381,0.0038024595292831,45.74434105690742,0.4304207861423492,GaiaDR3,2023A&A...674A...1G,21.820920944213867,0.2369556427001953,bj2021,2021AJ....161..147B,0,G9V,2003AJ....126.2048G,1,5289.0,31.0,Pastel,2022A&A...663A...4S,4.71227728282746,,calculated_from_M_and_R,Calculated Value,4.55,0.06,Pastel,2022A&A...663A...4S,-0.41,0.03,Pastel,2022A&A...663A...4S,-0.5196777056879667,,update_TIC,Calculated Value,0.6547366590223652,,calc_from_L_and_Teff,Calculated Value,0.8060147166252136,0.0400172472000122,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,0.2,,,,,0,,HD 161198,5254,4.58,0.15,-5.09,1.9,0.1,2.1,21.2,255,Simbad,17 43 15.6,+21 36 33
TIC 363859338,266.2621980809,19.29045782687,266.2629334101058,19.29067387911635,363859338.0,4.5522271826754437e+18,4.5522271826754437e+18,86882.0,2MASS J17450292+1917258,1560-01381-1,,HD 161479,tic_near,156.02079614603224,0.0235560238361358,48.52243855839292,0.0273964945226907,GaiaDR3,2023A&A...674A...1G,,,,,8.895,0.017,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.112,0.036,Simbad 2012AcA....62...67K,2012AcA....62...67K,7.7,,Simbad 2003AJ....125..984M,2003AJ....125..984M,7.337,0.031,Simbad 2012AcA....62...67K,2012AcA....62...67K,6.831,0.021,TIC,2019AJ....158..138S,6.548,0.023,TIC,2019AJ....158..138S,6.452,0.016,TIC,2019AJ....158..138S,7.474,0.006,7.962836265563965,0.0028305880241998,gaia_dr3,2023A&A...674A...1G,8.324175834655762,0.0035454807635786,7.43096923828125,0.0041100362001231,20.234154884826005,0.0277805905789136,GaiaDR3,2023A&A...674A...1G,49.344181060791016,0.06182861328125,bj2021,2021AJ....161..147B,0,K0,1993yCat.3135....0C,1,5641.0,50.0,Pastel,2022A&A...663A...4S,4.2712416213553,0.0297714662853404,calculated_from_M_and_R,Calculated Value,4.31,0.1,Pastel,2022A&A...663A...4S,0.29,0.05,Pastel,2022A&A...663A...4S,0.0855972596000696,0.0107408673114961,update_TIC,Calculated Value,1.1554178567533333,0.0249734436945742,calc_from_L_and_Teff,Calculated Value,0.909184753894806,0.0483716130256652,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,1,,,,,,,0,,HD 161479,5641,4.31,0.36,-4.5,5.6,4.5,3.0,-38.4,274,Simbad,17 45 02.9,+19 17 26
TIC 275063206,268.37473290253,21.32529165108,268.374383389089,21.3255487943113,275063206.0,4.576863905365413e+18,4.576863905365413e+18,87579.0,2MASS J17532994+2119311,1565-01028-1,,BD+21  3245,tic_near,-73.09136113527315,0.0099293598905205,57.7058009583921,0.0185446608811616,GaiaDR3,2023A&A...674A...1G,,,,,9.475,0.019,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.49,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.05,0.08,Simbad 2009yCat.1315....0Z,2009yCat.1315....0Z,,,,,6.74,0.023,TIC,2019AJ....158..138S,6.303,0.02,TIC,2019AJ....158..138S,6.204,0.02,TIC,2019AJ....158..138S,7.606,0.006,8.209442138671875,0.0027618986762014,gaia_dr3,2023A&A...674A...1G,8.705471992492676,0.0028452375040538,7.551064968109131,0.0038011387868782,40.7787987670354,0.0176261384040117,GaiaDR3,2023A&A...674A...1G,24.5081729888916,0.0097589492797851,bj2021,2021AJ....161..147B,0,K2.5V,2003AJ....126.2048G,1,4883.0,25.0,Pastel,2022A&A...663A...4S,4.599228334782423,0.0288556977933686,calculated_from_M_and_R,Calculated Value,4.59,0.05,Pastel,2022A&A...663A...4S,-0.12,0.06,Pastel,2022A&A...663A...4S,-0.5753703495936333,0.0148369247329232,update_TIC,Calculated Value,0.7204337028163373,0.0143478853402979,calc_from_L_and_Teff,Calculated Value,0.752226710319519,0.0400033593177795,gaia_dr3_flame,2023A&A...674A...1G,0,12.451911926269531,1.7009506225585938,gaia_dr3_flame,2023A&A...674A...1G,,1.929956,19.347097,4.5768639053654134e+18,1.929956,19.347097,4.5768639053654134e+18,0,0,,,,,,,0,,HIP 87579,4893,4.52,0.49,-4.54,3.8,3.3,1.7,-14.5,275,Simbad,17 53 29.9,+21 19 31
TIC 399375614,271.10979281043,6.43639152416,271.1095081148082,6.436704315832853,399375614.0,4.4749630574854354e+18,4.4749630574854354e+18,88511.0,2MASS J18042635+0626110,0442-00693-1,,HD 165173,tic_near,-63.63863983913367,0.0231832340359687,70.42742837315595,0.0201678685843944,GaiaDR3,2023A&A...674A...1G,,,,,8.72,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.95,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.627,0.026,TIC,2019AJ....158..138S,6.298,0.033,TIC,2019AJ....158..138S,6.211,0.02,TIC,2019AJ....158..138S,7.286,0.006,7.777949333190918,0.0027653283604351,gaia_dr3,2023A&A...674A...1G,8.146806716918945,0.0028078355133396,7.23439359664917,0.003802608686113,28.91168074094496,0.0220531653612852,GaiaDR3,2023A&A...674A...1G,34.54841995239258,0.0274124145507812,bj2021,2021AJ....161..147B,0,G5,1993yCat.3135....0C,1,5488.0,18.0,Pastel,2022A&A...663A...4S,4.428507236290653,0.0231777977671137,calculated_from_M_and_R,Calculated Value,4.45,0.06,Pastel,2022A&A...663A...4S,0.03,0.05,Pastel,2022A&A...663A...4S,-0.1461259663193149,0.0095751227780204,update_TIC,Calculated Value,0.9348920275693896,0.0119926639502045,calc_from_L_and_Teff,Calculated Value,0.8549929261207581,0.0400116443634033,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,8.060616,19.340088,4.474963091845989e+18,7.080838,20.526308,4.4749630574874593e+18,1,0,,,,4.47491138043876e+18,712.8525,1.4224,0,,HD 165173,5459,4.46,0.16,-5.03,3.0,1.4,2.5,-0.9,358,Simbad,18 04 26.4,+06 26 11
TIC 399244384,271.40606015468,4.65716613896,271.40599777117944,4.655747869478695,399244384.0,4.471087175915086e+18,4.471087175915086e+18,88622.0,2MASS J18053746+0439255,0438-01374-1,WDS J18056+0439A,HD 165401,tic_near,-13.754042196997096,0.0195343177765607,-319.0470847895986,0.0196549575775861,GaiaDR3,2023A&A...674A...1G,7.443,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.399,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.786,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.432,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.09,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.656,0.023,TIC,2019AJ....158..138S,5.349,0.036,TIC,2019AJ....158..138S,5.254,0.023,TIC,2019AJ....158..138S,6.211,0.006,6.64931583404541,0.0027678054136987,gaia_dr3,2023A&A...674A...1G,6.953541278839111,0.0029423817191312,6.166453361511231,0.0038711841004337,41.47406026717721,0.0211256276816129,GaiaDR3,2023A&A...674A...1G,24.09065055847168,0.0116167068481445,bj2021,2021AJ....161..147B,0,G2V,1999MSS...C05....0H,1,5816.0,16.0,Pastel,2022A&A...663A...4S,4.454724186714292,0.0227984261228446,calculated_from_M_and_R,Calculated Value,4.44,0.05,Pastel,2022A&A...663A...4S,-0.4,0.02,Pastel,2022A&A...663A...4S,-0.0207747999080944,0.0130393690564685,update_TIC,Calculated Value,0.9616487007659696,0.0153754576042731,calc_from_L_and_Teff,Calculated Value,0.9609249234199524,0.0400050878524779,gaia_dr3_flame,2023A&A...674A...1G,0,7.147027492523193,1.1284141540527344,gaia_dr3_flame,2023A&A...674A...1G,,7.125576,20.524044,4.4710871759199386e+18,7.125576,20.524044,4.4710871759199386e+18,1,1,A,15.1,4.3,4.4710871759150935e+18,15.0756,6.7161,0,,HD 165401,5947,4.83,0.23,-4.66,3.9,0.1,4.4,-113.9,344,Simbad,18 05 37.5,+04 39 26
TIC 233121747,273.47430328637,64.39728479784,273.47793312479706,64.3974430759749,233121747.0,2.161275788716592e+18,2.161275788716592e+18,89348.0,2MASS J18135382+6423502,4209-02018-1,WDS J18139+6424A,*  36 Dra,tic_near,352.9180535417044,0.1280286908149719,35.57224637159496,0.0951982587575912,GaiaDR3,2023A&A...674A...1G,,,,,5.407,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,4.987,0.009,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,4.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,4.203,0.258,TIC,2019AJ....158..138S,4.059,0.236,TIC,2019AJ....158..138S,3.944,0.31,TIC,2019AJ....158..138S,4.559,0.007,4.861512184143066,0.0029191151595847,gaia_dr3,2023A&A...674A...1G,5.101191997528076,0.0029501575245691,4.482743263244629,0.0043586975097626,43.18372559003232,0.0940106362104415,GaiaDR3,2023A&A...674A...1G,23.141616821289062,0.0623960494995117,bj2021,2021AJ....161..147B,0,F5V,1976PASP...88...95C,1,6473.0,38.0,Pastel,2022A&A...663A...4S,4.130761706949943,0.0240113160203252,calculated_from_M_and_R,Calculated Value,4.09,0.04,Pastel,2022A&A...663A...4S,-0.29,0.02,Pastel,2022A&A...663A...4S,0.6388392405337414,0.017558935497309,update_TIC,Calculated Value,1.6590560212690073,0.0387849619736767,calc_from_L_and_Teff,Calculated Value,1.3564887046813965,0.0400267839431764,gaia_dr3_flame,2023A&A...674A...1G,0,2.814849138259888,0.400693416595459,gaia_dr3_flame,2023A&A...674A...1G,,3.301925,13.463896,2.1612757887160256e+18,3.301925,13.463896,2.1612757887160256e+18,1,1,A,331.4,5.409999999999999,,,,0,,HD 168151,6474,4.14,0.14,-5.12,10.3,3.8,9.6,-36.5,255,Simbad,18 13 53.8,+64 23 50
TIC 23228849,274.78675259271,33.23126947232,274.7867779402964,33.23188060731774,23228849.0,4.59281685270665e+18,4.59281685270665e+18,89771.0,2MASS J18190882+3313522,2627-01333-1,,V* V590 Lyr,tic_near,4.944570309997263,0.019508121535182,137.33586853292604,0.0221514552831649,GaiaDR3,2023A&A...674A...1G,,,,,9.05,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.26,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.888,0.018,TIC,2019AJ....158..138S,6.578,0.036,TIC,2019AJ....158..138S,6.47,0.021,TIC,2019AJ....158..138S,7.565,0.006,8.069138526916504,0.0027839792809702,gaia_dr3,2023A&A...674A...1G,8.454089164733887,0.0030782167231196,7.51510763168335,0.0039247608889871,27.104400690743965,0.0192396603524684,GaiaDR3,2023A&A...674A...1G,36.85611724853515,0.0269050598144531,bj2021,2021AJ....161..147B,0,K0V,,1,5410.0,35.0,Pastel,2022A&A...663A...4S,4.462392490755406,0.0261581147563139,calculated_from_M_and_R,Calculated Value,4.47,0.08,Pastel,2022A&A...663A...4S,0.15,0.04,Pastel,2022A&A...663A...4S,-0.2045312902224677,0.010468116089573,update_TIC,Calculated Value,0.8994819847600619,0.0159049474878269,calc_from_L_and_Teff,Calculated Value,0.8556768894195557,0.041719377040863,gaia_dr3_flame,2023A&A...674A...1G,0,11.826519012451172,2.027033805847168,gaia_dr3_flame,2023A&A...674A...1G,,9.145213,17.507675,4.5928168527093125e+18,9.145213,17.507675,4.5928168527093125e+18,0,0,,,,,,,0,,HD 168603,5422,4.5,0.37,-4.49,5.3,4.5,2.4,-34.2,357,Simbad,18 19 08.8,+33 13 53
TIC 25933136,276.59140735091,8.6157702661,276.5905309842741,8.613677131548735,25933136.0,4.478524169500496e+18,4.478524169500496e+18,90365.0,2MASS J18262194+0836570,1023-01942-1,WDS J18262+0847B,HD 169889,tic_near,-195.0892815188253,0.0246851481497287,-471.0592538974972,0.0260126460343599,GaiaDR3,2023A&A...674A...1G,,,,,9.02,,Simbad,,8.32,0.03,TIC hipvmag,2019AJ....158..138S,7.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.906,0.023,TIC,2019AJ....158..138S,6.56,0.017,TIC,2019AJ....158..138S,6.486,0.017,TIC,2019AJ....158..138S,7.604,0.006,8.108022689819336,0.0027634838544321,gaia_dr3,2023A&A...674A...1G,8.492582321166992,0.0028801888987645,7.552629470825195,0.0037970595030796,28.279440764043247,0.025860933586955,GaiaDR3,2023A&A...674A...1G,35.32209777832031,0.0295543670654296,bj2021,2021AJ....161..147B,0,K0,1985ApJS...59..197B,1,5331.0,33.0,Pastel,2022A&A...663A...4S,4.4804595335284745,0.0250366970978428,calculated_from_M_and_R,Calculated Value,4.47,0.07,Pastel,2022A&A...663A...4S,-0.17,0.04,Pastel,2022A&A...663A...4S,-0.2544340553929402,0.0093066330058895,update_TIC,Calculated Value,0.8746176798647197,0.0143202077183368,calc_from_L_and_Teff,Calculated Value,0.8433899283409119,0.0400153398513793,gaia_dr3_flame,2023A&A...674A...1G,0,11.86557960510254,1.654926300048828,gaia_dr3_flame,2023A&A...674A...1G,,6.862086,17.70294,4.478524169501247e+18,5.782068,19.638773,4.4785241695020145e+18,1,1,B,608.5,-0.4599999999999991,,,,0,,HD 169889,5357,4.5,0.19,-4.88,2.5,0.5,2.3,-18.2,359,Simbad,18 26 21.9,+08 36 57
